movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt1226837,Beautiful Boy,2018,R,120 min,"Biography, Drama",7.3,"Based on the best-selling pair of memoirs from father and son David and Nic Sheff, Beautiful Boy chronicles the heartbreaking and inspiring experience of survival, relapse and recovery in a family coping with addiction over many years.",Felix van Groeningen,/name/nm0886976/,"Steve Carell, 
Maura Tierney, 
Jack Dylan Grazer, 
Oakley Bull","/name/nm0136797/,/name/nm0005491/,/name/nm6244013/,/name/nm7294937/",83207.0,7649973.0
tt1979320,Rush,2013,R,123 min,"Action, Biography, Drama",8.1,The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.,Ron Howard,/name/nm0000165/,"Daniel Brühl, 
Chris Hemsworth, 
Olivia Wilde, 
Alexandra Maria Lara","/name/nm0117709/,/name/nm1165110/,/name/nm1312575/,/name/nm0487884/",486224.0,26947624.0
tt0765429,American Gangster,2007,R,157 min,"Biography, Crime, Drama",7.8,"An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film.",Ridley Scott,/name/nm0000631/,"Denzel Washington, 
Russell Crowe, 
Chiwetel Ejiofor, 
Josh Brolin","/name/nm0000243/,/name/nm0000128/,/name/nm0252230/,/name/nm0000982/",432457.0,130164645.0
tt0790636,Dallas Buyers Club,2013,R,117 min,"Biography, Drama",7.9,"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.",Jean-Marc Vallée,/name/nm0885249/,"Matthew McConaughey, 
Jennifer Garner, 
Jared Leto, 
Steve Zahn","/name/nm0000190/,/name/nm0004950/,/name/nm0001467/,/name/nm0001872/",495584.0,27298285.0
tt0072890,Dog Day Afternoon,1975,R,125 min,"Biography, Crime, Drama",8.0,"Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does.",Sidney Lumet,/name/nm0001486/,"Al Pacino, 
John Cazale, 
Penelope Allen, 
Sully Boyar","/name/nm0000199/,/name/nm0001030/,/name/nm0020897/,/name/nm0101604/",260940.0,50000000.0
tt1024648,Argo,2012,R,120 min,"Biography, Drama, Thriller",7.7,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.",Ben Affleck,/name/nm0000255/,"Ben Affleck, 
Bryan Cranston, 
John Goodman, 
Alan Arkin","/name/nm0000255/,/name/nm0186505/,/name/nm0000422/,/name/nm0000273/",620287.0,136025503.0
tt3741834,Lion,2016,PG-13,118 min,"Biography, Drama",8.0,"A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family.",Garth Davis,/name/nm0204628/,"Dev Patel, 
Nicole Kidman, 
Rooney Mara, 
Sunny Pawar","/name/nm2353862/,/name/nm0000173/,/name/nm1913734/,/name/nm8061218/",240478.0,51739495.0
tt4209788,Molly's Game,2017,R,140 min,"Biography, Crime, Drama",7.4,"The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.",Aaron Sorkin,/name/nm0815070/,"Jessica Chastain, 
Idris Elba, 
Kevin Costner, 
Michael Cera","/name/nm1567113/,/name/nm0252961/,/name/nm0000126/,/name/nm0148418/",176967.0,28780744.0
tt6266538,Vice,2018,R,132 min,"Biography, Comedy, Drama",7.2,"The story of Dick Cheney, an unassuming bureaucratic Washington insider, who quietly wielded immense power as Vice President to George W. Bush, reshaping the country and the globe in ways that are still felt today.",Adam McKay,/name/nm0570912/,"Christian Bale, 
Amy Adams, 
Steve Carell, 
Sam Rockwell","/name/nm0000288/,/name/nm0010736/,/name/nm0136797/,/name/nm0005377/",151743.0,47836282.0
tt11992694,Corsage,2022,,114 min,"Biography, Drama, History",6.6,"A fictional account of one year in the life of Empress Elisabeth of Austria. On Christmas Eve 1877, Elisabeth, once idolized for her beauty, turns 40 and is officially deemed an old woman; she starts trying to maintain her public image.",Marie Kreutzer,/name/nm1001232/,"Vicky Krieps, 
Colin Morgan, 
Finnegan Oldfield, 
Tamás Lengyel","/name/nm3043279/,/name/nm2959880/,/name/nm2028613/,/name/nm0961287/",6036.0,
tt7349662,BlacKkKlansman,2018,R,135 min,"Biography, Comedy, Crime",7.5,"Ron Stallworth, an African American police officer from Colorado Springs, CO, successfully manages to infiltrate the local Ku Klux Klan branch with the help of a Jewish surrogate who eventually becomes its leader. Based on actual events.",Spike Lee,/name/nm0000490/,"John David Washington, 
Adam Driver, 
Laura Harrier, 
Topher Grace","/name/nm0913475/,/name/nm3485845/,/name/nm5637553/,/name/nm0333410/",270346.0,49275340.0
tt1091191,Lone Survivor,2013,R,121 min,"Action, Biography, Drama",7.5,"Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.",Peter Berg,/name/nm0000916/,"Mark Wahlberg, 
Taylor Kitsch, 
Emile Hirsch, 
Ben Foster","/name/nm0000242/,/name/nm2018237/,/name/nm0386472/,/name/nm0004936/",292731.0,125095601.0
tt0104797,Malcolm X,1992,PG-13,202 min,"Biography, Drama, History",7.7,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.",Spike Lee,/name/nm0000490/,"Denzel Washington, 
Angela Bassett, 
Delroy Lindo, 
Spike Lee","/name/nm0000243/,/name/nm0000291/,/name/nm0005148/,/name/nm0000490/",97027.0,48169908.0
tt0358273,Walk the Line,2005,PG-13,136 min,"Biography, Drama, Music",7.8,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",James Mangold,/name/nm0003506/,"Joaquin Phoenix, 
Reese Witherspoon, 
Ginnifer Goodwin, 
Robert Patrick","/name/nm0001618/,/name/nm0000702/,/name/nm0329481/,/name/nm0001598/",255163.0,119519402.0
tt6823148,Benedetta,2021,Unrated,131 min,"Biography, Drama, History",6.7,"A 17th-century nun in Italy suffers from disturbing religious and erotic visions. She is assisted by a companion, and the relationship between the two women develops into a romantic love affair.",Paul Verhoeven,/name/nm0000682/,"Virginie Efira, 
Charlotte Rampling, 
Daphne Patakia, 
Lambert Wilson","/name/nm1812637/,/name/nm0001648/,/name/nm7346682/,/name/nm0933727/",21287.0,
tt0443272,Lincoln,2012,PG-13,150 min,"Biography, Drama, History",7.3,"As the American Civil War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves.",Steven Spielberg,/name/nm0000229/,"Daniel Day-Lewis, 
Sally Field, 
David Strathairn, 
Joseph Gordon-Levitt","/name/nm0000358/,/name/nm0000398/,/name/nm0000657/,/name/nm0330687/",263935.0,182207973.0
tt7598076,Curiosa,2019,,107 min,"Biography, Drama, History",5.4,"A passionate love story set against a backdrop of sexual freedom, loosely based on the relationship between 19th-century authors Pierre Louÿs and Marie de Régnier.",Lou Jeunet,/name/nm0422367/,"Noémie Merlant, 
Niels Schneider, 
Benjamin Lavernhe, 
Camélia Jordana","/name/nm4374524/,/name/nm2671105/,/name/nm3118835/,/name/nm3874127/",2680.0,
tt2719848,Everest,2015,PG-13,121 min,"Action, Adventure, Biography",7.1,"The story of New Zealand's Robert ""Rob"" Edwin Hall, who on May 10;1996, together with Scott Fischer, teamed up on a joint expedition to ascend Mount Everest.",Baltasar Kormákur,/name/nm0466349/,"Jason Clarke, 
Ang Phula Sherpa, 
Thomas M. Wright, 
Martin Henderson","/name/nm0164809/,/name/nm7583273/,/name/nm0942876/,/name/nm0376540/",221984.0,43482270.0
tt0964517,The Fighter,2010,R,116 min,"Action, Biography, Drama",7.8,"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.",David O. Russell,/name/nm0751102/,"Mark Wahlberg, 
Christian Bale, 
Amy Adams, 
Melissa Leo","/name/nm0000242/,/name/nm0000288/,/name/nm0010736/,/name/nm0502425/",373832.0,93617009.0
tt8323668,Jerry and Marge Go Large,2022,PG-13,96 min,"Biography, Comedy, Drama",6.9,"Based on the true story about long-married couple Jerry and Marge Selbee, who win the lottery and use the money to revive their small town.",David Frankel,/name/nm0291205/,"Bryan Cranston, 
Annette Bening, 
Rainn Wilson, 
Larry Wilmore","/name/nm0186505/,/name/nm0000906/,/name/nm0933988/,/name/nm0932831/",15295.0,
tt5533370,Lamborghini: The Man Behind the Legend,2022,R,97 min,"Biography, Drama, Sport",5.3,"The life story of Ferruccio Lamborghini, the founder of Lamborghini.",Bobby Moresco,/name/nm0604263/,"Frank Grillo, 
Mira Sorvino, 
Gabriel Byrne, 
Eliana Jones","/name/nm0342029/,/name/nm0000227/,/name/nm0000321/,/name/nm4107867/",5309.0,
tt5580036,"I, Tonya",2017,R,119 min,"Biography, Comedy, Drama",7.5,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.",Craig Gillespie,/name/nm0318916/,"Margot Robbie, 
Sebastian Stan, 
Allison Janney, 
Julianne Nicholson","/name/nm3053338/,/name/nm1659221/,/name/nm0005049/,/name/nm0629855/",223605.0,30014539.0
tt1398426,Straight Outta Compton,2015,R,147 min,"Biography, Drama, History",7.8,"The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.",F. Gary Gray,/name/nm0336620/,"O'Shea Jackson Jr., 
Corey Hawkins, 
Jason Mitchell, 
Neil Brown Jr.","/name/nm6578009/,/name/nm3659660/,/name/nm4207146/,/name/nm0112932/",206522.0,161197785.0
tt8721424,"tick, tick... BOOM!",2021,PG-13,120 min,"Biography, Comedy, Drama",7.5,"On the cusp of his 30th birthday, a promising young theater composer navigates love, friendship and the pressures of life as an artist in New York City.",Lin-Manuel Miranda,/name/nm0592135/,"Andrew Garfield, 
Alexandra Shipp, 
Robin de Jesus, 
Vanessa Hudgens","/name/nm1940449/,/name/nm3381295/,/name/nm1296587/,/name/nm1227814/",109536.0,
tt0081398,Raging Bull,1980,R,129 min,"Biography, Drama, Sport",8.2,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",Martin Scorsese,/name/nm0000217/,"Robert De Niro, 
Cathy Moriarty, 
Joe Pesci, 
Frank Vincent","/name/nm0000134/,/name/nm0001550/,/name/nm0000582/,/name/nm0898634/",358955.0,23383987.0
tt1028532,Hachi: A Dog's Tale,2009,G,93 min,"Biography, Drama, Family",8.1,A college professor bonds with an abandoned dog he takes into his home.,Lasse Hallström,/name/nm0002120/,"Richard Gere, 
Joan Allen, 
Cary-Hiroyuki Tagawa, 
Sarah Roemer","/name/nm0000152/,/name/nm0000260/,/name/nm0846480/,/name/nm2105255/",290992.0,
tt0061809,In Cold Blood,1967,R,134 min,"Biography, Crime, Drama",7.9,"Two ex-cons murder a family in a robbery attempt, before going on the run from the authorities. The police try to piece together the details of the murder in an attempt to track down the killers.",Richard Brooks,/name/nm0112218/,"Robert Blake, 
Scott Wilson, 
John Forsythe, 
Paul Stewart","/name/nm0086706/,/name/nm0934113/,/name/nm0001234/,/name/nm0829717/",27370.0,
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,R,160 min,"Biography, Crime, Drama",7.5,"Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.",Andrew Dominik,/name/nm0231596/,"Brad Pitt, 
Casey Affleck, 
Sam Shepard, 
Mary-Louise Parker","/name/nm0000093/,/name/nm0000729/,/name/nm0001731/,/name/nm0000571/",185427.0,3904982.0
tt3758172,Jungle,2017,R,115 min,"Action, Adventure, Biography",6.7,"A group of friends join a guide for a trek into the Bolivian jungle, searching for an Indian village. The men soon realize that the jungle is a difficult place to be.",Greg McLean,/name/nm0572562/,"Daniel Radcliffe, 
Thomas Kretschmann, 
Alex Russell, 
Joel Jackson","/name/nm0705356/,/name/nm0470981/,/name/nm3887625/,/name/nm6567671/",58978.0,
tt9071322,Dark Waters,2019,PG-13,126 min,"Biography, Drama, History",7.6,A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.,Todd Haynes,/name/nm0001331/,"Mark Ruffalo, 
Anne Hathaway, 
Tim Robbins, 
Bill Pullman","/name/nm0749263/,/name/nm0004266/,/name/nm0000209/,/name/nm0000597/",91750.0,
tt0099077,Awakenings,1990,PG-13,121 min,"Biography, Drama",7.8,"The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.",Penny Marshall,/name/nm0001508/,"Robert De Niro, 
Robin Williams, 
Julie Kavner, 
Ruth Nelson","/name/nm0000134/,/name/nm0000245/,/name/nm0001413/,/name/nm0625724/",146261.0,52096475.0
tt0110005,Heavenly Creatures,1994,R,99 min,"Biography, Crime, Drama",7.3,"Two teenage girls share a unique bond; their parents, concerned that the friendship is too intense, separate them, and the girls take revenge.",Peter Jackson,/name/nm0001392/,"Melanie Lynskey, 
Kate Winslet, 
Sarah Peirse, 
Diana Kent","/name/nm0001491/,/name/nm0000701/,/name/nm0670582/,/name/nm0448712/",64985.0,3049135.0
tt0879870,Eat Pray Love,2010,PG-13,133 min,"Biography, Drama, Romance",5.8,"A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".",Ryan Murphy,/name/nm0614682/,"Julia Roberts, 
Javier Bardem, 
Richard Jenkins, 
Viola Davis","/name/nm0000210/,/name/nm0000849/,/name/nm0420955/,/name/nm0205626/",100024.0,80574010.0
tt0340855,Monster,2003,R,109 min,"Biography, Crime, Drama",7.3,"Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",Patty Jenkins,/name/nm0420941/,"Charlize Theron, 
Christina Ricci, 
Bruce Dern, 
Lee Tergesen","/name/nm0000234/,/name/nm0000207/,/name/nm0001136/,/name/nm0855564/",154602.0,34469210.0
tt1213641,First Man,2018,PG-13,141 min,"Biography, Drama, History",7.3,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",Damien Chazelle,/name/nm3227090/,"Ryan Gosling, 
Claire Foy, 
Jason Clarke, 
Kyle Chandler","/name/nm0331516/,/name/nm2946516/,/name/nm0164809/,/name/nm0151419/",192132.0,44936545.0
tt6679794,Outlaw King,2018,R,121 min,"Action, Biography, Drama",6.9,A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army.,David Mackenzie,/name/nm0533284/,"Chris Pine, 
Stephen Dillane, 
Rebecca Robin, 
Billy Howle","/name/nm1517976/,/name/nm0226820/,/name/nm9487083/,/name/nm6247071/",74839.0,
tt1809398,Unbroken,2014,PG-13,137 min,"Action, Biography, Drama",7.2,"After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp.",Angelina Jolie,/name/nm0001401/,"Jack O'Connell, 
Miyavi, 
Domhnall Gleeson, 
Garrett Hedlund","/name/nm1925239/,/name/nm2032193/,/name/nm1727304/,/name/nm1330560/",171957.0,115637895.0
tt13287846,Napoleon,,R,,"Action, Biography, Drama",,"The film is an original and personal look at Napoleon Bonaparte's origins and his swift, ruthless climb to emperor, viewed through the prism of his addictive and often volatile relationship with his wife and one true love, Josephine.",Ridley Scott,/name/nm0000631/,"Vanessa Kirby, 
Joaquin Phoenix, 
Ludivine Sagnier, 
Ben Miles","/name/nm3948952/,/name/nm0001618/,/name/nm0756203/,/name/nm0587060/",,
tt0080678,The Elephant Man,1980,PG,124 min,"Biography, Drama",8.2,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.",David Lynch,/name/nm0000186/,"Anthony Hopkins, 
John Hurt, 
Anne Bancroft, 
John Gielgud","/name/nm0000164/,/name/nm0000457/,/name/nm0000843/,/name/nm0000024/",245027.0,
tt9784798,Judas and the Black Messiah,2021,R,126 min,"Biography, Drama, History",7.4,"Offered a plea deal by the FBI, William O'Neal infiltrates the Illinois chapter of the Black Panther Party to gather intelligence on Chairman Fred Hampton.",Shaka King,/name/nm3489851/,"LaKeith Stanfield, 
Daniel Kaluuya, 
Jesse Plemons, 
Dominique Fishback","/name/nm3147751/,/name/nm2257207/,/name/nm0687146/,/name/nm6195774/",83649.0,
